id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score
tm1000296,New Gods: Nezha Reborn,MOVIE,2021,,116,"['animation', 'action', 'fantasy']",['CN'],tt13269670,4.2
tm861018,Sweet & Sour,MOVIE,2021,,102,"['comedy', 'romance']",['KR'],tt14599938,4.2
tm1160484,Donkeyhead,MOVIE,2022,,106,['drama'],[],tt14064072,4.2
tm1037519,The Guide to the Perfect Family,MOVIE,2021,,102,"['comedy', 'drama']",['CA'],tt11991786,4.2
tm1063034,The Wonderful: Stories from the Space Station,MOVIE,2021,,129,['documentation'],['US'],tt13368696,
ts272669,Waffles + Mochi,SHOW,2021,TV-Y,28,['family'],['US'],tt14035218,4.2
tm859005,Today We Fix the World,MOVIE,2022,,113,"['comedy', 'drama']",['AR'],tt11592014,4.2
tm1147172,The Characters of the Continent,MOVIE,2021,,9,['documentation'],['US'],tt16740216,4.2
tm1028026,Irul,MOVIE,2021,,91,['thriller'],['IN'],tt13103212,4.2
tm1021689,The Door Into Summer,MOVIE,2021,,118,['scifi'],[],tt13757540,4.2
tm1106551,One Night in Paris,MOVIE,2021,,64,['comedy'],['FR'],tt15435146,4.2
ts273275,Marriage or Mortgage,SHOW,2021,TV-G,40,['reality'],['US'],tt14037542,4.2
tm1202960,Chris Distefano: Speshy Weshy,MOVIE,2022,,36,['comedy'],[],tt19875708,4.2
tm867681,Haseen Dillruba,MOVIE,2021,,135,"['romance', 'thriller', 'crime', 'drama']",['IN'],tt11027830,4.2
tm1173806,Night Drive,MOVIE,2022,,118,"['thriller', 'drama']",['IN'],,
ts286218,The Rational Life,SHOW,2021,,45,"['drama', 'romance']",['CN'],tt14376958,4.2
tm960924,Kuthiraivaal,MOVIE,2021,,125,['drama'],['IN'],tt13022626,4.2
tm1127511,Only You,MOVIE,2021,,110,"['comedy', 'romance', 'drama']",['PH'],tt16210966,4.2
ts289757,Crime Stories: India Detectives,SHOW,2021,TV-MA,47,"['documentation', 'crime']",['IN'],tt14178956,4.2
tm1204317,Godspeed,MOVIE,2022,,119,['drama'],['TR'],tt14766956,4.2
tm1040832,Mommy Issues,MOVIE,2021,,89,['comedy'],['PH'],tt14880428,4.1
tm1037687,Dancing Queens,MOVIE,2021,,110,"['drama', 'comedy']",['SE'],tt13032716,4.1
tm981676,Double Dad,MOVIE,2021,,103,"['comedy', 'drama', 'family']",['BR'],tt11821818,4.1
tm1165244,Into the Wind,MOVIE,2022,,108,"['comedy', 'drama', 'romance', 'sport']",['PL'],tt17044594,4.1
tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,"['comedy', 'drama', 'romance']",['US'],tt13701962,4.1
tm1089593,Breaded Life,MOVIE,2021,,120,"['comedy', 'drama', 'fantasy']",['NG'],tt15150454,4.1
tm995613,Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,2021,,45,"['action', 'reality']",[],tt13853720,4.1
tm1150800,Amandla,MOVIE,2022,,106,"['drama', 'crime']","['CA', 'ZA']",tt5343008,4.1
tm989502,Wish You,MOVIE,2021,,101,"['drama', 'romance', 'music']",['KR'],tt13866142,4.1
tm1088320,Father Christmas Is Back,MOVIE,2021,PG-13,104,['comedy'],['GB'],tt13103340,4.1
tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,,96,['documentation'],"['GB', 'US']",tt13244024,4.1
tm1011188,Meskina,MOVIE,2021,,98,"['comedy', 'romance']",['NL'],tt13691036,4.1
tm1023388,Madame Claude,MOVIE,2021,,112,"['crime', 'drama', 'romance']",['FR'],tt10307724,4.1
tm1049290,In for a Murder,MOVIE,2021,,105,"['comedy', 'thriller', 'drama', 'crime', 'scifi']",['PL'],tt13377488,4.1
tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,"['war', 'drama']",['US'],tt17162524,4
tm1207715,Larva Pendant,MOVIE,2022,,33,"['comedy', 'family', 'animation']",[],,
ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,26,"['comedy', 'family']",['US'],tt13018090,4
tm1049083,Trese After Dark,MOVIE,2021,PG-13,36,['documentation'],['PH'],,
tm1030241,Kurup,MOVIE,2021,,155,"['thriller', 'crime']",['IN'],tt7026666,4
tm1073555,Thimmarusu: Assignment Vali,MOVIE,2021,,127,"['crime', 'thriller', 'drama']",['IN'],tt13310936,4
tm1044137,Headspace Unwind you Mind,MOVIE,2021,G,15,"['animation', 'documentation']",['US'],tt14684160,4
tm1116525,Just Short of Perfect,MOVIE,2021,,94,"['comedy', 'romance']",['BR'],tt15863594,4
tm1019865,Wild Dog,MOVIE,2021,,145,"['thriller', 'crime', 'action']",['IN'],tt11503178,4
tm990740,What Would Sophia Loren Do?,MOVIE,2021,,33,['documentation'],['US'],,
tm1041329,One Second,MOVIE,2021,,88,"['comedy', 'romance']",['EG'],tt13065704,4
tm1013111,1000 Miles from Christmas,MOVIE,2021,,102,"['comedy', 'romance', 'fantasy', 'family']",['ES'],tt13782052,4
tm1027639,Annaatthe,MOVIE,2021,,163,"['drama', 'action', 'comedy']",['IN'],tt11253090,4
ts314962,Stories of a Generation - with Pope Francis,SHOW,2021,TV-14,46,['documentation'],['IT'],tt13784364,4
ts357345,Street Food: USA,SHOW,2022,TV-MA,32,['documentation'],['US'],tt21195488,
tm1128292,Michael Che: Shame the Devil,MOVIE,2021,,58,['comedy'],[],tt15829666,4
tm869475,Pagglait,MOVIE,2021,,114,"['comedy', 'drama']",['IN'],tt11142762,4
tm1179579,In Good Hands,MOVIE,2022,,104,"['drama', 'comedy', 'romance', 'family']",['TR'],tt14898794,4
tm1040733,In Our Mothers' Gardens,MOVIE,2021,,84,['documentation'],['US'],tt14369930,4
tm1080114,Hostage House,MOVIE,2021,,90,['thriller'],['US'],tt13033790,4
tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,,101,['documentation'],['US'],tt10393074,3.9
tm1067260,Tughlaq Durbar,MOVIE,2021,,145,"['drama', 'thriller', 'comedy']",['IN'],tt9769668,3.9
tm1082515,Untold: Caitlyn Jenner,MOVIE,2021,R,69,"['documentation', 'sport']",['US'],tt15101946,3.9
ts297132,Brave Animated Series,SHOW,2021,TV-MA,26,"['action', 'animation']",['TW'],tt17545256,3.9
ts330422,Team Zenko Go,SHOW,2022,TV-Y,20,"['action', 'animation', 'family']",['US'],tt18274176,3.9
tm1142245,Kadaseela Biriyani,MOVIE,2021,,115,"['drama', 'crime', 'comedy']",['IN'],tt11441458,3.9
tm1109843,Meenakshi Sundareshwar,MOVIE,2021,,141,"['romance', 'comedy']",['IN'],tt13529034,3.9
ts296581,The Mystic River,SHOW,2021,TV-14,40,['horror'],['US'],tt15134080,3.9
ts322267,The Big Shot Game Show,SHOW,2022,,49,['reality'],['BR'],tt17052496,3.9
tm1092075,Forever Rich,MOVIE,2021,R,90,"['crime', 'comedy', 'drama', 'music', 'thriller']",['NL'],tt12748300,3.9
tm1092309,We Couldn't Become Adults,MOVIE,2021,,124,"['drama', 'romance']",['JP'],tt14236064,3.9
tm886193,Laabam,MOVIE,2021,,144,"['drama', 'action']",['IN'],tt10300450,3.9
ts272422,Buried by the Bernards,SHOW,2021,TV-14,25,['reality'],['US'],tt13848380,3.9
tm1124066,Carlos Ballarta: False Prophet,MOVIE,2021,,63,['comedy'],['MX'],tt15733384,3.9
tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,,78,['documentation'],"['GB', 'US']",tt18059108,3.9
tm1104252,Escape the Undertaker,MOVIE,2021,,31,"['thriller', 'family', 'horror', 'comedy']",['US'],tt15387782,3.9
ts308053,Jailbirds New Orleans,SHOW,2021,TV-MA,41,"['documentation', 'reality']",['US'],tt15320436,3.9
tm1038364,Ghost Lab,MOVIE,2021,,117,"['thriller', 'drama', 'horror', 'scifi']",['TH'],tt13446126,3.9
tm1022280,Maha Samudram,MOVIE,2021,,152,['drama'],['IN'],,
tm1180743,Hikaru Utada - Live Sessions From Air Studios,MOVIE,2022,,60,['music'],[],,
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,TV-MA,47,"['crime', 'documentation']",['MX'],tt15796900,3.9
tm998238,The Humans & the Mongoose,MOVIE,2021,,120,"['comedy', 'fantasy', 'horror']",['EG'],tt13043436,3.9
tm1064988,Zero to Hero,MOVIE,2021,,103,"['drama', 'sport']",['HK'],tt14892216,3.9
ts296698,Glimpses of a Future,SHOW,2021,TV-PG,4,[],[],tt14754320,
tm1143319,The Witcher Season One Recap: From the Beginning,MOVIE,2021,,15,[],[],,
tm1119172,Puff: Wonders of the Reef,MOVIE,2021,PG,59,"['documentation', 'family']","['AU', 'US']",tt15753666,3.8
ts241296,Finding Ola,SHOW,2022,TV-14,53,"['comedy', 'drama']",[],tt12432642,3.8
tm1095880,You vs. Wild: Out Cold,MOVIE,2021,,25,['action'],['US'],tt15250050,3.8
tm1055586,Lethal Love,MOVIE,2021,,87,['thriller'],[],tt14403532,3.8
tm1118234,Lords of Scam,MOVIE,2021,R,105,"['documentation', 'crime']",['FR'],tt15711402,3.8
ts286386,The Big Day,SHOW,2021,TV-MA,43,"['reality', 'romance']",['US'],tt13887518,3.8
tm1036542,Shadow and Bone - The Afterparty,MOVIE,2021,R,32,[],"['HU', 'CA']",,
ts319303,He's Expecting,SHOW,2022,TV-PG,26,"['drama', 'comedy', 'romance', 'fantasy']",['JP'],tt14719276,3.8
tm1119015,Love Like the Falling Petals,MOVIE,2022,,128,"['drama', 'romance']",['JP'],tt14227972,3.8
tm998678,Aelay,MOVIE,2021,,153,['comedy'],['IN'],,
tm1106900,A World Without,MOVIE,2021,,106,"['thriller', 'drama', 'scifi']",['ID'],tt15484488,3.8
ts314963,The Fastest,SHOW,2021,TV-PG,35,['reality'],[],tt15779034,3.8
ts285470,Pet Stars,SHOW,2021,TV-PG,27,"['reality', 'family']",['US'],tt14318392,3.8
tm1024535,The Guardian,MOVIE,2021,,127,"['drama', 'horror', 'music', 'thriller', 'crime']",['VN'],tt14024066,3.8
tm958688,Love Me Instead,MOVIE,2021,,124,['drama'],['TR'],tt13161356,3.8
tm1039571,The Upshaws - The Afterparty,MOVIE,2021,R,32,[],['US'],,
tm1054462,The Land,MOVIE,2021,,103,"['comedy', 'drama', 'crime']",['PL'],tt14345386,3.8
tm1043655,One Lagos Night,MOVIE,2021,,103,"['crime', 'comedy']",['NG'],tt14211236,3.8
tm1161223,Cat Burglar,MOVIE,2022,PG-13,12,"['animation', 'comedy']","['IE', 'GB']",tt17321170,3.8
ts282876,"Nevenka, Breaking The Silence",SHOW,2021,TV-14,38,"['documentation', 'crime']",['ES'],tt14091172,3.8
tm1107850,Sharkdog’s Fintastic Halloween,MOVIE,2021,,24,"['animation', 'fantasy', 'family', 'comedy']",[],tt15478768,3.8
ts288544,Creator's File: GOLD,SHOW,2021,,25,"['drama', 'comedy']",['JP'],tt14611486,3.7
ts285106,Under Suspicion: Uncovering the Wesphael Case,SHOW,2021,TV-14,36,"['crime', 'documentation']",[],tt14078186,3.7
tm1111616,David and the Elves,MOVIE,2021,,106,"['fantasy', 'comedy', 'family']",['PL'],tt15565714,3.7
tm1091284,Ankahi Kahaniya,MOVIE,2021,,110,"['drama', 'romance']",['IN'],tt15250998,3.7
tm1172600,11M,MOVIE,2022,,92,['documentation'],['ES'],tt6275154,3.7
ts322506,Word Party Presents: Math!,SHOW,2021,,0,"['family', 'animation']",['US'],tt16290860,3.7
tm1068632,Bartkowiak,MOVIE,2021,,91,"['action', 'thriller', 'crime', 'sport']",['PL'],tt14315566,3.7
ts285874,Magic for Humans Spain,SHOW,2021,TV-MA,23,"['reality', 'comedy']",['ES'],tt14136320,3.7
tm1045603,The House of Flowers: The Movie,MOVIE,2021,R,86,"['drama', 'comedy']",['MX'],tt14549558,3.7
tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022,,60,"['comedy', 'documentation']",['IT'],tt18396984,3.7
tm1032950,The Last Kids on Earth: Happy Apocalypse to You,MOVIE,2021,G,91,['fantasy'],['CA'],,
tm1033369,Plastic Island,MOVIE,2021,,102,['documentation'],['ID'],tt15496620,3.7
ts307816,냉면 랩소디,SHOW,2021,TV-PG,49,['documentation'],['KR'],tt15772846,3.7
tm1114350,Story of Dinda: Second Chance of Happiness,MOVIE,2021,,59,"['romance', 'drama']",['ID'],tt14807282,3.7
tm1131374,Carolin Kebekus: The Last Christmas Special,MOVIE,2021,,66,['comedy'],[],tt15893460,3.7
tm996996,The Misadventures of Hedi and Cokeman,MOVIE,2021,,99,"['action', 'crime', 'comedy']",['FR'],tt13669344,3.7
ts305254,The Ingenuity of the Househusband,SHOW,2021,,5,['comedy'],[],tt15170710,3.7
tm996010,Still Out of My League,MOVIE,2021,,113,"['romance', 'comedy', 'drama']",['IT'],tt14361314,3.7
tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,2021,,94,['comedy'],['TR'],tt16444502,3.6
tm1120212,The Crime,MOVIE,2022,,126,['drama'],['EG'],,
tm997617,Love or Money,MOVIE,2021,,116,['romance'],['PH'],,
tm1036797,Sardar Ka Grandson,MOVIE,2021,,140,"['comedy', 'drama', 'romance']",['IN'],tt11213600,3.6
tm1027177,Sarbath,MOVIE,2021,,112,"['romance', 'drama', 'comedy']",['IN'],tt11143434,3.6
tm1029279,Dolly Parton: A MusiCares Tribute,MOVIE,2021,,55,"['music', 'documentation']",['US'],tt14299926,3.6
ts289982,Bangkok Breaking,SHOW,2021,TV-MA,60,"['thriller', 'action', 'crime', 'drama']",['TH'],tt14202282,3.6
tm988879,Tony Parker: The Final Shot,MOVIE,2021,,98,"['documentation', 'sport']",['FR'],tt13696668,3.6
ts297061,Masameer County,SHOW,2021,TV-MA,21,[],['SA'],,
tm1033635,Sisters on Track,MOVIE,2021,PG,96,"['documentation', 'sport']",['US'],tt9337574,3.6
tm1115392,Shyam Singha Roy,MOVIE,2021,,155,"['drama', 'romance', 'thriller', 'horror']",['IN'],tt13349716,3.6
ts317709,Kayko and Kokosh,SHOW,2021,TV-PG,15,"['animation', 'comedy', 'fantasy', 'action']",['PL'],tt13979288,3.6
tm1076198,Blue Dream: The Road to Wembley,MOVIE,2021,,61,"['documentation', 'sport']",['IT'],tt15684042,3.6
ts269300,Paik's Spirit,SHOW,2021,,56,[],['KR'],,
tm1064193,Private Network: Who Killed Manuel Buendía?,MOVIE,2021,,100,"['history', 'documentation', 'crime']",['MX'],tt14880310,3.6
tm1159947,Mo Gilligan: There's Mo to Life,MOVIE,2022,,65,['comedy'],[],tt17162494,3.6
ts283284,Navarasa,SHOW,2021,TV-MA,34,['drama'],['IN'],tt13357946,3.5
tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,2021,G,20,"['animation', 'family']",['US'],tt15717738,3.5
tm1029314,Have You Ever Seen Fireflies?,MOVIE,2021,,113,"['drama', 'comedy']",['TR'],tt13317694,3.5
tm1130275,Mo Amer: Mohammed in Texas,MOVIE,2021,,64,['comedy'],['US'],tt15845288,3.5
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,2022,R,54,['comedy'],['IN'],tt16867200,3.5
tm1111559,Grumpy Christmas,MOVIE,2021,,87,['comedy'],['MX'],tt15565724,3.5
tm1102410,A StoryBots Space Adventure,MOVIE,2021,,12,['animation'],[],tt15166478,
tm1015884,African America,MOVIE,2021,,96,['drama'],['ZA'],tt13920016,3.5
tm1146635,Daiki Tsuneta: Tokyo Chaotic,MOVIE,2021,,89,"['documentation', 'music']",['JP'],tt16781874,3.5
tm1121098,Will You Marry?,MOVIE,2021,,86,"['romance', 'drama']",['PH'],tt16236048,3.4
tm1023438,Trapped,MOVIE,2021,,77,['drama'],['EG'],tt7153564,3.4
tm1119331,Haroun,MOVIE,2021,,76,['comedy'],['FR'],tt15517974,3.4
ts274575,How to Be A Cowboy,SHOW,2021,TV-PG,25,['reality'],['US'],tt13438900,3.4
tm965758,Brother in Love 2,MOVIE,2021,,118,['comedy'],['TR'],tt12738164,3.4
ts284885,Abla Fahita: Drama Queen,SHOW,2021,TV-14,25,"['drama', 'comedy', 'crime']",['EG'],tt11570224,3.4
tm1120766,Angèle,MOVIE,2021,R,84,"['documentation', 'music']","['FR', 'BE']",tt15820298,3.4
tm1091823,Boomika,MOVIE,2021,,122,"['thriller', 'horror']",['IN'],tt11073148,3.4
ts341760,Byron Baes,SHOW,2022,TV-MA,39,['reality'],['AU'],tt14537060,3.4
tm1068777,Bankrolled,MOVIE,2021,,97,['comedy'],['MX'],tt14961160,3.4
tm988801,June & Kopi,MOVIE,2021,,90,"['drama', 'comedy', 'family']",['ID'],tt13728764,3.3
tm1160938,Adam by Eve: A Live in Animation,MOVIE,2022,PG-13,58,"['drama', 'animation', 'music']",['JP'],tt18274178,3.3
tm998544,Here and There,MOVIE,2021,,98,"['drama', 'romance']",['PH'],tt14766058,3.3
tm1109080,Mughizh,MOVIE,2021,,62,['drama'],['IN'],,
tm1004011,Time to Dance,MOVIE,2021,,2,"['romance', 'drama']",['IN'],tt8622232,3.3
tm1159298,Erax,MOVIE,2022,PG,13,['thriller'],[],tt17162512,
tm1131895,Love Is Color Blind,MOVIE,2021,,115,"['comedy', 'romance']",['PH'],tt15979132,3.3
ts317423,Love Never Lies,SHOW,2021,,49,['reality'],['ES'],tt14540924,3.3
tm1098060,Shadow Parties,MOVIE,2021,,116,"['action', 'drama', 'thriller']",['NG'],tt10168094,3.3
tm1019822,Connected,MOVIE,2021,,42,[],[],,
tm1042277,Sam Smith: Love Goes – Live at Abbey Road Studios,MOVIE,2021,,61,"['music', 'documentation']",['US'],,
tm1089595,Ayinla,MOVIE,2021,,119,['drama'],[],tt15150424,3.3
tm1025616,Loyiso Gola: Unlearning,MOVIE,2021,,60,['comedy'],[],tt14111708,3.3
tm1018592,A Perfect Fit,MOVIE,2021,,112,"['comedy', 'drama', 'romance']",['ID'],tt13606090,3.3
ts346656,African Knock Out Show,SHOW,2022,TV-14,32,[],['US'],,
tm863829,Ali & Ratu Ratu Queens,MOVIE,2021,,100,"['drama', 'comedy']",['ID'],tt11271990,3.2
ts297729,Quarantine Tales,SHOW,2021,TV-MA,19,[],['ID'],tt13555930,
tm1068720,D.O.D.: Day of Destiny,MOVIE,2021,,110,"['scifi', 'comedy', 'drama']",['NG'],tt15149712,3.2
tm1106888,Meeting Point,MOVIE,2021,,90,['drama'],['TR'],tt15484242,3.2
tm1141346,StarBeam: Beaming in the New Year,MOVIE,2021,,47,"['animation', 'family', 'scifi']",[],tt16112918,3.2
tm1045883,Trippin’ with the Kandasamys,MOVIE,2021,,93,"['romance', 'comedy']",['ZA'],tt14611368,3.2
tm1147041,Chief Daddy 2: Going for Broke,MOVIE,2021,,112,['comedy'],['NG'],tt16760592,3.2
ts285471,The Wedding Coach,SHOW,2021,TV-MA,33,"['comedy', 'reality']",['US'],tt14210424,3.2
ts325991,Only Jokes Allowed,SHOW,2022,TV-MA,16,['comedy'],['ZA'],tt17052148,3.2
tm1108171,Edis Starlight,MOVIE,2021,,74,"['documentation', 'music']",[],,
tm1045018,Clash,MOVIE,2021,,88,"['family', 'drama']","['NG', 'CA']",tt14620732,3.1
tm987730,Tribhanga,MOVIE,2021,,95,"['drama', 'family']",['IN'],tt11102314,3.1
tm1019084,Ginny & Georgia - The Afterparty,MOVIE,2021,R,35,[],"['CA', 'US']",,
tm1094060,My Heroes Were Cowboys,MOVIE,2021,PG,23,['documentation'],['US'],tt15084326,
tm1047429,Alan Saldaña: Locked Up,MOVIE,2021,,49,['comedy'],[],,
ts287804,Mad Crazy Colombian Comedians,SHOW,2021,,33,[],['CO'],,
tm1038025,Slay,MOVIE,2021,,93,"['romance', 'comedy']",['ZA'],tt14033300,3.1
tm986017,Gatao: The Last Stray,MOVIE,2021,,120,"['action', 'crime', 'drama', 'romance']",['TW'],tt14720502,3.1
tm988613,Madam Chief Minister,MOVIE,2021,,123,['drama'],['IN'],tt13773882,3.1
tm1080697,Binti,MOVIE,2021,,99,['drama'],"['TZ', 'GB']",tt11867140,3
tm1046969,Myriam Fares: The Journey,MOVIE,2021,,72,"['documentation', 'music']",['LB'],tt14773250,3
tm1099320,Convergence: Courage in a Crisis,MOVIE,2021,R,113,['documentation'],"['GB', 'US']",tt15398694,3
tm1040959,The Circle: The Afterparty,MOVIE,2021,,35,[],['US'],,
tm982470,Stuck Apart,MOVIE,2021,R,96,"['comedy', 'drama']",['TR'],tt11213372,3
ts270616,We Are: The Brooklyn Saints,SHOW,2021,TV-14,47,"['documentation', 'sport']",['US'],tt13656220,3
ts302434,Plastic Cup Boyz: Laughing My Mask Off!,SHOW,2021,,33,[],[],,
tm1204412,"Let's Tie the Knot, Honey!",MOVIE,2022,,99,"['comedy', 'romance']",['PE'],tt19892832,3
tm1049317,Upcoming Summer,MOVIE,2021,,115,['drama'],['CN'],tt13575838,3
tm1201341,"Rodrigo Sant'anna: I'm Here, I'm Queer!",MOVIE,2022,,63,['comedy'],['BR'],tt19883622,2.9
tm1110212,Little Big Mouth,MOVIE,2021,,94,"['comedy', 'music', 'romance']",['ZA'],tt14537540,2.9
tm1011248,30-Mar,MOVIE,2021,,99,"['crime', 'drama', 'thriller']",[],tt13694540,2.9
tm1122095,A Naija Christmas,MOVIE,2021,,121,"['comedy', 'drama', 'romance']",['NG'],tt15565704,2.9
tm994923,"Our Lady of San Juan, Four Centuries of Miracles",MOVIE,2021,,122,"['drama', 'history']",['MX'],tt10038660,2.8
tm1225897,Social Man,MOVIE,2021,,96,"['comedy', 'drama']",[],tt20198164,
tm1183575,Celeb Five: Behind the Curtain,MOVIE,2022,,55,"['comedy', 'documentation']",['KR'],tt18570468,2.8
tm1026043,Just in Time,MOVIE,2021,,91,"['comedy', 'drama', 'family']",['KE'],tt14243986,2.8
tm1121084,Izla,MOVIE,2021,,85,"['horror', 'comedy']",['PH'],tt16161362,2.8
tm1082795,Lokillo: Nothing's the Same,MOVIE,2021,,64,['comedy'],['CO'],tt14494898,2.7
tm1063339,Lee Su-geun: The Sense Coach,MOVIE,2021,,45,['comedy'],['KR'],tt14880280,2.7
tm1037800,Soy Rada: Serendipity,MOVIE,2021,,70,"['comedy', 'drama']",['AR'],tt14540480,2.7
tm918777,Geez & Ann,MOVIE,2021,,105,"['drama', 'romance']",['ID'],tt11936782,2.7
tm1020293,Dearest Boy,MOVIE,2021,,91,"['comedy', 'drama']",['SA'],tt13524066,2.6
ts287729,Alma Matters: Inside the IIT Dream,SHOW,2021,TV-MA,49,"['documentation', 'drama']",['IN'],tt14512938,2.6
tm851599,Tersanjung: The Movie,MOVIE,2021,,114,"['drama', 'romance']",['ID'],tt11668994,2.6
tm1110241,Kaaval,MOVIE,2021,,148,"['thriller', 'action', 'drama']",['IN'],tt11182984,2.6
tm993616,The Tambour of Retribution,MOVIE,2021,,92,['drama'],['SA'],tt13657102,2.6
tm1099342,Devdas Brothers,MOVIE,2021,,99,['drama'],[],tt12478372,2.6
tm831387,What Happened to Mr Cha?,MOVIE,2021,,102,"['comedy', 'drama']",['KR'],tt13667212,2.5
tm878575,The Heartbreak Club,MOVIE,2021,,101,"['comedy', 'drama', 'romance']",['ID'],tt11841144,2.5
ts287687,Lava Ka Dhaava,SHOW,2021,,30,['reality'],['IO'],tt14492912,2.5
tm1099969,Angeliena,MOVIE,2021,,95,"['comedy', 'drama', 'family']",['ZA'],tt15303262,2.5
ts319608,The Family That Sings Together: The Camargos,SHOW,2021,,39,"['documentation', 'music', 'reality']",['BR'],tt16260968,2.5
tm846586,Layla Majnun,MOVIE,2021,,119,"['romance', 'drama']",['ID'],tt11313944,2.4
ts288861,Let's Eat,SHOW,2021,TV-14,60,"['drama', 'comedy']",['TH'],tt15978704,2.3
ts273317,Pitta Kathalu,SHOW,2021,TV-MA,37,"['drama', 'romance']",['IN'],tt13878800,2.3
tm996479,Tuesdays And Fridays,MOVIE,2021,,106,"['romance', 'comedy']","['GB', 'IN']",tt9176102,2.3
ts307884,HQ Barbers,SHOW,2021,TV-14,24,['comedy'],['NG'],,
tm1091956,A Faraway Land,MOVIE,2021,,101,['drama'],"['PH', 'FO']",tt15260940,2.3
tm985747,I Missed You,MOVIE,2021,,96,"['drama', 'romance']",['TW'],tt14051714,2.2
tm959213,My Amanda,MOVIE,2021,,89,"['drama', 'romance']",['PH'],tt13136084,2.2
tm1040816,Momshies! Your Soul is Mine,MOVIE,2021,,108,['comedy'],['PH'],tt14412240,2.1
tm1053409,Happiness Ever After,MOVIE,2021,,99,"['drama', 'romance']",['ZA'],tt14307890,2.1
tm1165179,Kongsi Raya,MOVIE,2022,,102,['comedy'],['MY'],tt16806990,2
tm1216735,Sun of the Soil,MOVIE,2022,,26,[],[],,
tm985215,Princess 'Daya'Reese,MOVIE,2021,,115,"['comedy', 'romance']",['PH'],tt13399802,2
tm1066324,Super Monsters: Once Upon a Rhyme,MOVIE,2021,,25,"['animation', 'family']",[],tt14586752,2
tm1097142,My Bride,MOVIE,2021,,93,"['romance', 'comedy', 'drama']",['EG'],tt14216488,2
tm1074617,Bling Empire - The Afterparty,MOVIE,2021,,35,[],['US'],,
tm1014599,Fine Wine,MOVIE,2021,,100,"['romance', 'drama']",['NG'],tt13857480,1.9
tm898842,C/O Kaadhal,MOVIE,2021,,134,['drama'],[],tt11803618,1.7
tm1059008,Lokillo,MOVIE,2021,,90,['comedy'],['CO'],tt14585902,1.6
tm1035612,Dad Stop Embarrassing Me - The Afterparty,MOVIE,2021,PG-13,37,[],['US'],,
